instant,dteday,season,yr,holiday,weekday,workingday,weathersit,casual,registered,cnt,time
5970,2011-09-11,fall,2011,not holiday,0,weekday,good,4,16,20,Morning
5971,2011-09-11,fall,2011,not holiday,0,weekday,good,9,28,37,Morning
5972,2011-09-11,fall,2011,not holiday,0,weekday,good,25,69,94,Morning
5973,2011-09-11,fall,2011,not holiday,0,weekday,good,59,168,227,Morning
5974,2011-09-11,fall,2011,not holiday,0,weekday,good,120,214,334,Morning
5975,2011-09-11,fall,2011,not holiday,0,weekday,good,144,258,402,Morning
5976,2011-09-11,fall,2011,not holiday,0,weekday,good,113,298,411,Afternoon
5977,2011-09-11,fall,2011,not holiday,0,weekday,good,119,231,350,Afternoon
5978,2011-09-11,fall,2011,not holiday,0,weekday,good,120,222,342,Afternoon
5979,2011-09-11,fall,2011,not holiday,0,weekday,good,134,270,404,Afternoon
5980,2011-09-11,fall,2011,not holiday,0,weekday,good,180,303,483,Afternoon
5981,2011-09-11,fall,2011,not holiday,0,weekday,good,152,228,380,Evening
5982,2011-09-11,fall,2011,not holiday,0,weekday,good,110,229,339,Evening
5983,2011-09-11,fall,2011,not holiday,0,weekday,good,101,232,333,Evening
5984,2011-09-11,fall,2011,not holiday,0,weekday,good,65,161,226,Evening
5985,2011-09-11,fall,2011,not holiday,0,weekday,good,45,114,159,night
5986,2011-09-11,fall,2011,not holiday,0,weekday,good,21,74,95,night
5987,2011-09-11,fall,2011,not holiday,0,weekday,bad,12,33,45,night
5988,2011-09-12,fall,2011,not holiday,1,weekend,good,5,11,16,night
5989,2011-09-12,fall,2011,not holiday,1,weekend,good,1,11,12,night
5990,2011-09-12,fall,2011,not holiday,1,weekend,good,2,0,2,night
5991,2011-09-12,fall,2011,not holiday,1,weekend,good,0,4,4,night
5992,2011-09-12,fall,2011,not holiday,1,weekend,good,1,23,24,Morning
5993,2011-09-12,fall,2011,not holiday,1,weekend,good,1,108,109,Morning
5994,2011-09-12,fall,2011,not holiday,1,weekend,good,12,300,312,Morning
5995,2011-09-12,fall,2011,not holiday,1,weekend,good,26,382,408,Morning
5996,2011-09-12,fall,2011,not holiday,1,weekend,good,21,155,176,Morning
5997,2011-09-12,fall,2011,not holiday,1,weekend,good,40,89,129,Morning
5998,2011-09-12,fall,2011,not holiday,1,weekend,good,34,131,165,Morning
5999,2011-09-12,fall,2011,not holiday,1,weekend,good,37,147,184,Afternoon
6000,2011-09-12,fall,2011,not holiday,1,weekend,good,43,120,163,Afternoon
6001,2011-09-12,fall,2011,not holiday,1,weekend,good,60,129,189,Afternoon
6002,2011-09-12,fall,2011,not holiday,1,weekend,good,60,152,212,Afternoon
6003,2011-09-12,fall,2011,not holiday,1,weekend,good,60,238,298,Afternoon
6004,2011-09-12,fall,2011,not holiday,1,weekend,good,75,515,590,Evening
6005,2011-09-12,fall,2011,not holiday,1,weekend,good,56,515,571,Evening
6006,2011-09-12,fall,2011,not holiday,1,weekend,good,63,373,436,Evening
6007,2011-09-12,fall,2011,not holiday,1,weekend,good,41,258,299,Evening
6008,2011-09-12,fall,2011,not holiday,1,weekend,good,29,166,195,night
6009,2011-09-12,fall,2011,not holiday,1,weekend,good,16,134,150,night
6010,2011-09-12,fall,2011,not holiday,1,weekend,good,7,62,69,night
6011,2011-09-13,fall,2011,not holiday,2,weekend,good,7,19,26,night
6012,2011-09-13,fall,2011,not holiday,2,weekend,good,4,6,10,night
6013,2011-09-13,fall,2011,not holiday,2,weekend,good,2,0,2,night
6014,2011-09-13,fall,2011,not holiday,2,weekend,good,2,2,4,night
6015,2011-09-13,fall,2011,not holiday,2,weekend,good,2,6,8,night
6016,2011-09-13,fall,2011,not holiday,2,weekend,good,1,19,20,Morning
6017,2011-09-13,fall,2011,not holiday,2,weekend,good,6,116,122,Morning
6018,2011-09-13,fall,2011,not holiday,2,weekend,good,14,348,362,Morning
6019,2011-09-13,fall,2011,not holiday,2,weekend,good,26,399,425,Morning
6020,2011-09-13,fall,2011,not holiday,2,weekend,good,35,179,214,Morning
6021,2011-09-13,fall,2011,not holiday,2,weekend,good,42,93,135,Morning
6022,2011-09-13,fall,2011,not holiday,2,weekend,good,33,120,153,Morning
6023,2011-09-13,fall,2011,not holiday,2,weekend,good,43,144,187,Afternoon
6024,2011-09-13,fall,2011,not holiday,2,weekend,good,48,136,184,Afternoon
6025,2011-09-13,fall,2011,not holiday,2,weekend,good,51,139,190,Afternoon
6026,2011-09-13,fall,2011,not holiday,2,weekend,good,35,145,180,Afternoon
6027,2011-09-13,fall,2011,not holiday,2,weekend,good,41,251,292,Afternoon
6028,2011-09-13,fall,2011,not holiday,2,weekend,good,72,507,579,Evening
6029,2011-09-13,fall,2011,not holiday,2,weekend,good,67,472,539,Evening
6030,2011-09-13,fall,2011,not holiday,2,weekend,good,55,341,396,Evening
6031,2011-09-13,fall,2011,not holiday,2,weekend,good,31,241,272,Evening
6032,2011-09-13,fall,2011,not holiday,2,weekend,good,45,200,245,night
6033,2011-09-13,fall,2011,not holiday,2,weekend,good,24,120,144,night
6034,2011-09-13,fall,2011,not holiday,2,weekend,good,15,59,74,night
6035,2011-09-14,fall,2011,not holiday,3,weekend,good,5,28,33,night
6036,2011-09-14,fall,2011,not holiday,3,weekend,good,1,7,8,night
6037,2011-09-14,fall,2011,not holiday,3,weekend,good,1,4,5,night
6038,2011-09-14,fall,2011,not holiday,3,weekend,good,1,7,8,night
6039,2011-09-14,fall,2011,not holiday,3,weekend,good,1,8,9,night
6040,2011-09-14,fall,2011,not holiday,3,weekend,good,1,30,31,Morning
6041,2011-09-14,fall,2011,not holiday,3,weekend,good,7,138,145,Morning
6042,2011-09-14,fall,2011,not holiday,3,weekend,good,20,350,370,Morning
6043,2011-09-14,fall,2011,not holiday,3,weekend,good,33,396,429,Morning
6044,2011-09-14,fall,2011,not holiday,3,weekend,good,19,183,202,Morning
6045,2011-09-14,fall,2011,not holiday,3,weekend,good,27,115,142,Morning
6046,2011-09-14,fall,2011,not holiday,3,weekend,good,43,121,164,Morning
6047,2011-09-14,fall,2011,not holiday,3,weekend,good,56,156,212,Afternoon
6048,2011-09-14,fall,2011,not holiday,3,weekend,good,39,139,178,Afternoon
6049,2011-09-14,fall,2011,not holiday,3,weekend,good,19,105,124,Afternoon
6050,2011-09-14,fall,2011,not holiday,3,weekend,good,30,146,176,Afternoon
6051,2011-09-14,fall,2011,not holiday,3,weekend,good,36,241,277,Afternoon
6052,2011-09-14,fall,2011,not holiday,3,weekend,good,87,512,599,Evening
6053,2011-09-14,fall,2011,not holiday,3,weekend,good,83,503,586,Evening
6054,2011-09-14,fall,2011,not holiday,3,weekend,moderate,44,337,381,Evening
6055,2011-09-14,fall,2011,not holiday,3,weekend,moderate,40,221,261,Evening
6056,2011-09-14,fall,2011,not holiday,3,weekend,moderate,24,189,213,night
6057,2011-09-14,fall,2011,not holiday,3,weekend,moderate,20,140,160,night
6058,2011-09-14,fall,2011,not holiday,3,weekend,moderate,10,62,72,night
6059,2011-09-15,fall,2011,not holiday,4,weekend,good,3,34,37,night
6060,2011-09-15,fall,2011,not holiday,4,weekend,good,0,20,20,night
6061,2011-09-15,fall,2011,not holiday,4,weekend,good,0,5,5,night
6062,2011-09-15,fall,2011,not holiday,4,weekend,good,3,5,8,night
6063,2011-09-15,fall,2011,not holiday,4,weekend,good,2,5,7,night
6064,2011-09-15,fall,2011,not holiday,4,weekend,good,1,30,31,Morning
6065,2011-09-15,fall,2011,not holiday,4,weekend,moderate,5,119,124,Morning
6066,2011-09-15,fall,2011,not holiday,4,weekend,moderate,17,321,338,Morning
6067,2011-09-15,fall,2011,not holiday,4,weekend,good,27,364,391,Morning
6068,2011-09-15,fall,2011,not holiday,4,weekend,moderate,23,186,209,Morning
6069,2011-09-15,fall,2011,not holiday,4,weekend,moderate,25,96,121,Morning
6070,2011-09-15,fall,2011,not holiday,4,weekend,moderate,39,120,159,Morning
6071,2011-09-15,fall,2011,not holiday,4,weekend,moderate,31,148,179,Afternoon
6072,2011-09-15,fall,2011,not holiday,4,weekend,moderate,38,151,189,Afternoon
6073,2011-09-15,fall,2011,not holiday,4,weekend,moderate,36,134,170,Afternoon
6074,2011-09-15,fall,2011,not holiday,4,weekend,moderate,25,110,135,Afternoon
6075,2011-09-15,fall,2011,not holiday,4,weekend,moderate,29,193,222,Afternoon
6076,2011-09-15,fall,2011,not holiday,4,weekend,bad,31,230,261,Evening
6077,2011-09-15,fall,2011,not holiday,4,weekend,bad,22,222,244,Evening
6078,2011-09-15,fall,2011,not holiday,4,weekend,good,20,212,232,Evening
6079,2011-09-15,fall,2011,not holiday,4,weekend,good,25,223,248,Evening
6080,2011-09-15,fall,2011,not holiday,4,weekend,good,11,134,145,night
6081,2011-09-15,fall,2011,not holiday,4,weekend,good,7,108,115,night
6082,2011-09-15,fall,2011,not holiday,4,weekend,good,8,61,69,night
6083,2011-09-16,fall,2011,not holiday,5,weekend,good,5,43,48,night
6084,2011-09-16,fall,2011,not holiday,5,weekend,good,7,19,26,night
6085,2011-09-16,fall,2011,not holiday,5,weekend,good,3,7,10,night
6086,2011-09-16,fall,2011,not holiday,5,weekend,good,2,4,6,night
6087,2011-09-16,fall,2011,not holiday,5,weekend,good,1,3,4,night
6088,2011-09-16,fall,2011,not holiday,5,weekend,good,2,30,32,Morning
6089,2011-09-16,fall,2011,not holiday,5,weekend,good,6,87,93,Morning
6090,2011-09-16,fall,2011,not holiday,5,weekend,good,16,283,299,Morning
6091,2011-09-16,fall,2011,not holiday,5,weekend,good,23,386,409,Morning
6092,2011-09-16,fall,2011,not holiday,5,weekend,good,21,189,210,Morning
6093,2011-09-16,fall,2011,not holiday,5,weekend,moderate,36,104,140,Morning
6094,2011-09-16,fall,2011,not holiday,5,weekend,moderate,40,139,179,Morning
6095,2011-09-16,fall,2011,not holiday,5,weekend,moderate,39,212,251,Afternoon
6096,2011-09-16,fall,2011,not holiday,5,weekend,moderate,55,168,223,Afternoon
6097,2011-09-16,fall,2011,not holiday,5,weekend,moderate,49,176,225,Afternoon
6098,2011-09-16,fall,2011,not holiday,5,weekend,moderate,38,165,203,Afternoon
6099,2011-09-16,fall,2011,not holiday,5,weekend,moderate,67,291,358,Afternoon
6100,2011-09-16,fall,2011,not holiday,5,weekend,moderate,86,480,566,Evening
6101,2011-09-16,fall,2011,not holiday,5,weekend,moderate,55,427,482,Evening
6102,2011-09-16,fall,2011,not holiday,5,weekend,moderate,59,256,315,Evening
6103,2011-09-16,fall,2011,not holiday,5,weekend,moderate,41,184,225,Evening
6104,2011-09-16,fall,2011,not holiday,5,weekend,moderate,39,124,163,night
6105,2011-09-16,fall,2011,not holiday,5,weekend,good,32,135,167,night
6106,2011-09-16,fall,2011,not holiday,5,weekend,good,20,106,126,night
6107,2011-09-17,fall,2011,not holiday,6,weekday,good,28,80,108,night
6108,2011-09-17,fall,2011,not holiday,6,weekday,good,28,52,80,night
6109,2011-09-17,fall,2011,not holiday,6,weekday,good,18,61,79,night
6110,2011-09-17,fall,2011,not holiday,6,weekday,good,7,21,28,night
6111,2011-09-17,fall,2011,not holiday,6,weekday,good,1,4,5,night
6112,2011-09-17,fall,2011,not holiday,6,weekday,good,2,3,5,Morning
6113,2011-09-17,fall,2011,not holiday,6,weekday,moderate,5,17,22,Morning
6114,2011-09-17,fall,2011,not holiday,6,weekday,moderate,4,33,37,Morning
6115,2011-09-17,fall,2011,not holiday,6,weekday,moderate,27,81,108,Morning
6116,2011-09-17,fall,2011,not holiday,6,weekday,moderate,32,145,177,Morning
6117,2011-09-17,fall,2011,not holiday,6,weekday,moderate,72,177,249,Morning
6118,2011-09-17,fall,2011,not holiday,6,weekday,moderate,119,248,367,Morning
6119,2011-09-17,fall,2011,not holiday,6,weekday,moderate,115,257,372,Afternoon
6120,2011-09-17,fall,2011,not holiday,6,weekday,moderate,124,225,349,Afternoon
6121,2011-09-17,fall,2011,not holiday,6,weekday,moderate,123,174,297,Afternoon
6122,2011-09-17,fall,2011,not holiday,6,weekday,moderate,148,206,354,Afternoon
6123,2011-09-17,fall,2011,not holiday,6,weekday,good,116,189,305,Afternoon
6124,2011-09-17,fall,2011,not holiday,6,weekday,good,141,218,359,Evening
6125,2011-09-17,fall,2011,not holiday,6,weekday,moderate,95,234,329,Evening
6126,2011-09-17,fall,2011,not holiday,6,weekday,good,70,186,256,Evening
6127,2011-09-17,fall,2011,not holiday,6,weekday,good,43,133,176,Evening
6128,2011-09-17,fall,2011,not holiday,6,weekday,moderate,49,121,170,night
6129,2011-09-17,fall,2011,not holiday,6,weekday,good,31,112,143,night
6130,2011-09-17,fall,2011,not holiday,6,weekday,good,36,100,136,night
6131,2011-09-18,fall,2011,not holiday,0,weekday,good,24,88,112,night
6132,2011-09-18,fall,2011,not holiday,0,weekday,good,13,66,79,night
6133,2011-09-18,fall,2011,not holiday,0,weekday,good,21,68,89,night
6134,2011-09-18,fall,2011,not holiday,0,weekday,good,11,25,36,night
6135,2011-09-18,fall,2011,not holiday,0,weekday,good,1,0,1,night
6136,2011-09-18,fall,2011,not holiday,0,weekday,good,1,5,6,Morning
6137,2011-09-18,fall,2011,not holiday,0,weekday,good,2,10,12,Morning
6138,2011-09-18,fall,2011,not holiday,0,weekday,good,15,29,44,Morning
6139,2011-09-18,fall,2011,not holiday,0,weekday,good,16,53,69,Morning
6140,2011-09-18,fall,2011,not holiday,0,weekday,good,46,94,140,Morning
6141,2011-09-18,fall,2011,not holiday,0,weekday,good,82,178,260,Morning
6142,2011-09-18,fall,2011,not holiday,0,weekday,good,116,201,317,Morning
6143,2011-09-18,fall,2011,not holiday,0,weekday,good,135,229,364,Afternoon
6144,2011-09-18,fall,2011,not holiday,0,weekday,good,162,214,376,Afternoon
6145,2011-09-18,fall,2011,not holiday,0,weekday,moderate,127,184,311,Afternoon
6146,2011-09-18,fall,2011,not holiday,0,weekday,moderate,132,233,365,Afternoon
6147,2011-09-18,fall,2011,not holiday,0,weekday,moderate,134,235,369,Afternoon
6148,2011-09-18,fall,2011,not holiday,0,weekday,moderate,95,230,325,Evening
6149,2011-09-18,fall,2011,not holiday,0,weekday,moderate,66,223,289,Evening
6150,2011-09-18,fall,2011,not holiday,0,weekday,moderate,54,191,245,Evening
6151,2011-09-18,fall,2011,not holiday,0,weekday,moderate,44,136,180,Evening
6152,2011-09-18,fall,2011,not holiday,0,weekday,moderate,37,110,147,night
6153,2011-09-18,fall,2011,not holiday,0,weekday,moderate,9,75,84,night
6154,2011-09-18,fall,2011,not holiday,0,weekday,good,10,44,54,night
6155,2011-09-19,fall,2011,not holiday,1,weekend,moderate,14,23,37,night
6156,2011-09-19,fall,2011,not holiday,1,weekend,moderate,3,7,10,night
6157,2011-09-19,fall,2011,not holiday,1,weekend,moderate,6,7,13,night
6158,2011-09-19,fall,2011,not holiday,1,weekend,moderate,1,4,5,night
6159,2011-09-19,fall,2011,not holiday,1,weekend,moderate,2,6,8,night
6160,2011-09-19,fall,2011,not holiday,1,weekend,moderate,2,26,28,Morning
6161,2011-09-19,fall,2011,not holiday,1,weekend,good,6,107,113,Morning
6162,2011-09-19,fall,2011,not holiday,1,weekend,moderate,20,312,332,Morning
6163,2011-09-19,fall,2011,not holiday,1,weekend,moderate,29,391,420,Morning
6164,2011-09-19,fall,2011,not holiday,1,weekend,moderate,32,183,215,Morning
6165,2011-09-19,fall,2011,not holiday,1,weekend,moderate,21,84,105,Morning
6166,2011-09-19,fall,2011,not holiday,1,weekend,moderate,41,98,139,Morning
6167,2011-09-19,fall,2011,not holiday,1,weekend,moderate,51,138,189,Afternoon
6168,2011-09-19,fall,2011,not holiday,1,weekend,moderate,53,124,177,Afternoon
6169,2011-09-19,fall,2011,not holiday,1,weekend,moderate,45,143,188,Afternoon
6170,2011-09-19,fall,2011,not holiday,1,weekend,moderate,44,143,187,Afternoon
6171,2011-09-19,fall,2011,not holiday,1,weekend,moderate,55,208,263,Afternoon
6172,2011-09-19,fall,2011,not holiday,1,weekend,moderate,85,483,568,Evening
6173,2011-09-19,fall,2011,not holiday,1,weekend,moderate,56,484,540,Evening
6174,2011-09-19,fall,2011,not holiday,1,weekend,moderate,41,333,374,Evening
6175,2011-09-19,fall,2011,not holiday,1,weekend,moderate,27,204,231,Evening
6176,2011-09-19,fall,2011,not holiday,1,weekend,moderate,19,181,200,night
6177,2011-09-19,fall,2011,not holiday,1,weekend,moderate,25,104,129,night
6178,2011-09-19,fall,2011,not holiday,1,weekend,moderate,13,55,68,night
6179,2011-09-20,fall,2011,not holiday,2,weekend,moderate,4,21,25,night
6180,2011-09-20,fall,2011,not holiday,2,weekend,moderate,3,11,14,night
6181,2011-09-20,fall,2011,not holiday,2,weekend,moderate,1,4,5,night
6182,2011-09-20,fall,2011,not holiday,2,weekend,moderate,0,3,3,night
6183,2011-09-20,fall,2011,not holiday,2,weekend,good,2,4,6,night
6184,2011-09-20,fall,2011,not holiday,2,weekend,moderate,1,21,22,Morning
6185,2011-09-20,fall,2011,not holiday,2,weekend,moderate,3,111,114,Morning
6186,2011-09-20,fall,2011,not holiday,2,weekend,moderate,23,306,329,Morning
6187,2011-09-20,fall,2011,not holiday,2,weekend,bad,13,196,209,Morning
6188,2011-09-20,fall,2011,not holiday,2,weekend,bad,5,64,69,Morning
6189,2011-09-20,fall,2011,not holiday,2,weekend,bad,4,26,30,Morning
6190,2011-09-20,fall,2011,not holiday,2,weekend,bad,8,48,56,Morning
6191,2011-09-20,fall,2011,not holiday,2,weekend,moderate,13,47,60,Afternoon
6192,2011-09-20,fall,2011,not holiday,2,weekend,moderate,22,81,103,Afternoon
6193,2011-09-20,fall,2011,not holiday,2,weekend,moderate,27,85,112,Afternoon
6194,2011-09-20,fall,2011,not holiday,2,weekend,moderate,34,158,192,Afternoon
6195,2011-09-20,fall,2011,not holiday,2,weekend,moderate,23,241,264,Afternoon
6196,2011-09-20,fall,2011,not holiday,2,weekend,good,66,445,511,Evening
6197,2011-09-20,fall,2011,not holiday,2,weekend,good,39,453,492,Evening
6198,2011-09-20,fall,2011,not holiday,2,weekend,good,43,294,337,Evening
6199,2011-09-20,fall,2011,not holiday,2,weekend,good,41,212,253,Evening
6200,2011-09-20,fall,2011,not holiday,2,weekend,good,29,177,206,night
6201,2011-09-20,fall,2011,not holiday,2,weekend,good,23,125,148,night
6202,2011-09-20,fall,2011,not holiday,2,weekend,good,11,70,81,night
6203,2011-09-21,fall,2011,not holiday,3,weekend,good,7,20,27,night
6204,2011-09-21,fall,2011,not holiday,3,weekend,good,0,17,17,night
6205,2011-09-21,fall,2011,not holiday,3,weekend,good,1,5,6,night
6206,2011-09-21,fall,2011,not holiday,3,weekend,moderate,0,6,6,night
6207,2011-09-21,fall,2011,not holiday,3,weekend,moderate,2,5,7,night
6208,2011-09-21,fall,2011,not holiday,3,weekend,moderate,1,30,31,Morning
6209,2011-09-21,fall,2011,not holiday,3,weekend,moderate,5,112,117,Morning
6210,2011-09-21,fall,2011,not holiday,3,weekend,moderate,18,312,330,Morning
6211,2011-09-21,fall,2011,not holiday,3,weekend,moderate,18,444,462,Morning
6212,2011-09-21,fall,2011,not holiday,3,weekend,moderate,21,187,208,Morning
6213,2011-09-21,fall,2011,not holiday,3,weekend,moderate,30,103,133,Morning
6214,2011-09-21,fall,2011,not holiday,3,weekend,moderate,42,138,180,Morning
6215,2011-09-21,fall,2011,not holiday,3,weekend,moderate,42,151,193,Afternoon
6216,2011-09-21,fall,2011,not holiday,3,weekend,moderate,37,144,181,Afternoon
6217,2011-09-21,fall,2011,not holiday,3,weekend,moderate,40,139,179,Afternoon
6218,2011-09-21,fall,2011,not holiday,3,weekend,moderate,43,142,185,Afternoon
6219,2011-09-21,fall,2011,not holiday,3,weekend,moderate,51,230,281,Afternoon
6220,2011-09-21,fall,2011,not holiday,3,weekend,bad,61,475,536,Evening
6221,2011-09-21,fall,2011,not holiday,3,weekend,bad,24,384,408,Evening
6222,2011-09-21,fall,2011,not holiday,3,weekend,bad,30,253,283,Evening
6223,2011-09-21,fall,2011,not holiday,3,weekend,bad,11,149,160,Evening
6224,2011-09-21,fall,2011,not holiday,3,weekend,moderate,25,175,200,night
6225,2011-09-21,fall,2011,not holiday,3,weekend,moderate,15,112,127,night
6226,2011-09-21,fall,2011,not holiday,3,weekend,good,15,80,95,night
6227,2011-09-22,fall,2011,not holiday,4,weekend,good,11,30,41,night
6228,2011-09-22,fall,2011,not holiday,4,weekend,moderate,5,6,11,night
6229,2011-09-22,fall,2011,not holiday,4,weekend,moderate,2,8,10,night
6230,2011-09-22,fall,2011,not holiday,4,weekend,moderate,5,7,12,night
6231,2011-09-22,fall,2011,not holiday,4,weekend,moderate,0,2,2,night
6232,2011-09-22,fall,2011,not holiday,4,weekend,moderate,2,28,30,Morning
6233,2011-09-22,fall,2011,not holiday,4,weekend,moderate,7,94,101,Morning
6234,2011-09-22,fall,2011,not holiday,4,weekend,moderate,16,295,311,Morning
6235,2011-09-22,fall,2011,not holiday,4,weekend,moderate,26,389,415,Morning
6236,2011-09-22,fall,2011,not holiday,4,weekend,moderate,35,168,203,Morning
6237,2011-09-22,fall,2011,not holiday,4,weekend,moderate,19,101,120,Morning
6238,2011-09-22,fall,2011,not holiday,4,weekend,moderate,23,142,165,Morning
6239,2011-09-22,fall,2011,not holiday,4,weekend,moderate,25,151,176,Afternoon
6240,2011-09-22,fall,2011,not holiday,4,weekend,moderate,38,155,193,Afternoon
6241,2011-09-22,fall,2011,not holiday,4,weekend,moderate,41,142,183,Afternoon
6242,2011-09-22,fall,2011,not holiday,4,weekend,moderate,32,149,181,Afternoon
6243,2011-09-22,fall,2011,not holiday,4,weekend,moderate,39,262,301,Afternoon
6244,2011-09-22,fall,2011,not holiday,4,weekend,moderate,50,513,563,Evening
6245,2011-09-22,fall,2011,not holiday,4,weekend,moderate,50,501,551,Evening
